Localisation	Id. source	Segment source	Segment cible	Id. cible
3.1.6	qLCBKSU	mas en paz	quia per talem constitutionem possunt magis pacifice viuere ,	cNm6KlL
3.1.6	lPJXkz8	para que biuna en paz	sic naturalem habent impetum ut pacifice	bEGAPBx
3.1.6	hF6dmWH	e a beuir en paz	et ad pacifice uiuere ,	iXAKboI
3.1.6	y1KKTdp	contra los que quisieren turbar la paz	et ad resistendum uolentibus turbare pacem ,	hIzIydT
3.1.6	m8R8hKF	e el regno en tp̃o de paz	siue regnum tempore pacis ,	lziaK1M
3.1.9	r7cH83r	que de paz	(	aXYAnA7
3.1.13	qEM74Jf	non ha de tomar conseio dela paz	non est consiliari de pace et de concordia ciuium .	g84APOS
3.1.13	s1eS7xN	e la paz e la concordia dela çibdat es fin	et concordiam ciuium debet intendere rector ciuitatis tanquam finem .	wzlnv76
3.1.13	rjAVX8q	que sienpre sea guardada en pas e en concordia	ut conseruetur in pace ,	gcLT701
3.1.15	gjeC0aN	que en la çibdat seria grant paz	quod in ciuitate esset maxima pax , et non orirentur ibi litigia .	ong3ZPJ
3.1.15	i1btLeb	que es paz e concordia	esse videtur pax ,	sX4J01w
3.1.17	lCXXPSO	que los çibdadanos non sean bulliçiosos ni turbadores dela paz	curam habere | ne ciues sint insolentes ,	kP0Pbbw, ymj2rvE
3.1.17	zWns6h8	nin turbadores de paz	opus est ad pacem ciuitatis filios diuitum non esse insolentes .	pkKegOk
3.2.1	fVBEm3w	e del regno entp̃o de paz .	videlicet de regimine regni et ciuitatis tempore pacis ,	wwN1I2P
3.2.1	idMJNpd	assi en tr̃o de pazes de gouernar	sicut tempore pacis gubernanda est per leges iustas ,	auUCQ1m
3.2.1	dG0DmUK	commo las leyes al tro de paz .	sicut leges ad tempus pacis . Viso igitur ,	juxT0L2
3.2.1	q6ozFhm	que en elt pon dela paz es de gouernar la çibdat	tempore pacis gubernandam esse ciuitatem	uDsrzUJ
3.2.1	thlX3Ag	por las quales es de gouernar la çibdat entp̃o de paz prouar	consilium , praetorium ,	rLClM36
3.2.1	baXnfGW	que la çibdat sea gouernada entp̃o dela paz	per leges bene gubernetur ciuitas ,	jJ53Eog
3.2.1	rWaqnIU	ent p̃o de paz		
3.2.3	pigbYon	si quier sean muchos ¶ La primera razon se toma de ayuntamiento e de paz	siue illi plures sint pauci , siue multi . Prima via sumitur ex unitate	eQI9Itg
3.2.3	hOCPYqt	assi ca la paz e el ayuntamiento de los çibdadanos deue ser entendida finalmente del ponedor dela ley	Nam pax et unitas ciuium debent esse finaliter intenta a legislatore ,	f1J2ivX
3.2.3	p3XbgfO	quando enssennorean muchs nunca puede ser paz en tal prinçipado	nunquam potest esse pax in huiusmodi principatu ,	fQVDWUf
3.2.3	sz1dGVX	Et por ende si es paz e concordia entre los çibdadanos	Si ergo est pax et concordia inter ciues ,	zPW9Cap
3.2.3	jXgDNhX	que si fuere vno lo lo el que enssennoreaua aura mayor paz en la çibdat	ergo si solus unus principaretur | inter eos ,	nytit0C, qjiTl5E
3.2.3	tzIGElH	ca non se puede turbar la paz tan de ligero	non sic de facili turbari posset pax ipsorum ciuium .	eP1kNED
3.2.3	nH7ZoNB	e non han paz	non gaudere in pace , molestari dissensionibus et guerris :	ijEez8q
3.2.3	sqbi4h1	e gozan de paz	pacem sectantur ,	o7ed44P
3.2.5	tUdy4MX	por las quales se turba la paz en el regno et avn tira las thiramas	propter quod turbatur pax regni . Tyrannidem tollit ,	x3wEiAS
3.2.6	nJUl6il	contra la paz del regno	et turbare pacem regni .	wXiIaNp
3.2.7	sDG3lpz	Paz ¶ Virtudes .		
3.2.7	nykYwmX	que los çibdadanos ayan paz nin concordia entre ssi .	Tyranni enim nolunt ciues habere pacem et concordiam adinuicem :	woTXqzV
3.2.8	zZsQuYt	pues que as susi es much se puede turbar el buen estado e la paz dela çibdat	Valde ergo turbari potest tranquillus status | et pax ciuitatis	eA24PBO, q0kM2MQ
3.2.8	yZ3pLjY	non sea enbargada la paz del regno	ne impediatur pax regni	uNvmWb5
3.2.10	l4183HK	que son en el regno mas paz e concordia	sed pacem et concordiam :	wtx0tCQ
3.2.16	go4uAGE	si los çibdadanos deuen auer entre ssi paz .	utrum ciues inter se pacem debeant habere ,	st6aY5t
3.2.19	ufaR6uz	Lo quarto dela paz e dela guerra ¶	et de pace et bello ,	n63XKhl
3.2.19	gEUS8tA	Lo quarto deue ser tomadon consseio dela paz e dela guerra	et munienda . Quarto habet esse consilium circa pacem et bellum ,	fmWa37t
3.2.19	g9bGiWc	dela paz delas çibdadanos	quod non est intelligendum circa pacem ciuium	rpBh2vM
3.2.19	sO5arjZ	Por la qual cosa la paz de los çibdadanos	De eius autem opposito quilibet cognoscit ipsum esse fugiendum . Ideo pax ciuium pro viribus est prosequenda ,	yjyDisr
3.2.19	rVgwAye	Mas si deuemos auer paz con los estrannos	Sed utrum cum extraneis debeamus habere pacem	jJVwiYN
3.2.19	y2uH22L	con los meiores deuemos auer paz	nam	lcMKryr
3.2.23	vuw4wPd	sin ella la paz del regno	quia sine ea pax regni	yLiglj6
3.2.23	tgDzyct	e la paz del regno	et pace regni quantum possibile est debent ad misericordiam declinare .	nMDNPol
3.2.24	i5M2n56	que turban la paz de los çibdadanos desfazen el bien comun .	et quilibet malefactor turbat pacem ciuium insidiatur communi bono ,	gm8c7tR
3.2.26	xAhdip2	por que si quier por miedo dela pena los que quesiessen enbargar la paz de los çibdadanos	ut saltem metu poenae volentes impedire pacem ciuium , desisterent agere peruerse .	lOS1XUK
3.2.34	g6pRurm	Lo terçero desto nasçepaz	Tertio ex hoc oritur pax et tranquillitas ciuium ,	ef48HGu
3.2.34	pomskFY	e malo e turbador dela paz	et turbatorem pacis ,	nUIoBF8
3.2.34	hjsYLmT	e dela guarda delas leyes nasçe paz	et ex obseruatione legum oritur pax	gD7yCKC
3.2.34	wKthSdH	por que los malos non pudiessen turbar la paz de los çibdadanos .	ne malefici turbarent pacem ciuium . Intendere enim debet quilibet legislator ,	sKOI1UL
3.2.34	n3TKuvJ	e la paz de los çibdadanos	et pax ciuium et eorum	cPCS9wq
3.2.34	dmT8PWb	quanto es la paz e el assessiego de los que son en el regno	quantum bona est pax et tranquillitas existentium in regno .	w6pV589
3.3.1	sFwKy36	e el regno en el tienpo de la pas .	et determinatum est qualiter sit ciuitas atque regnum tempore pacis .	y6WGXtf
3.3.1	kIOXR7w	por las quales cosas se puede turbar la paz .	per quas turbari potest tranquillitas ciuium	gLuwAfm
3.3.5	b9UhciF	aquellos que continuadamente entienpo de la paz son acostunbrados a mayores cargas .	qui assidue tempore pacis assueti sunt | ad maiora pondera .	q2mSJpB, jA3YSLc
3.3.7	cFIRWpb	Et en tanto se usauan en esto en el tienpo de la paz	( quod plus erat ) euaginatis mediis gladiis ascendebant in illos . In tantum ergo circa hoc exercitabantur in pace ,	vVcgVLW
3.3.23	mg4DPoA	mas por que ayamos paz .	sed ut pacem habeamus .	eGrDEwf
3.3.23	vtRJls6	a paz e assossiego de los omnes .	et ad quietem hominum ,	vCD206w
3.3.23	gZimO9x	e la paz de los çibdadanos e de todos los que son en el regno .	et pax ciuium , et eorum | qui sunt in regno . Supposito ergo Reges	uoFo7hR, pr5H6s4
3.3.23	kPkAgcL	et los sus enemigos turben la paz	et hostes eorum iniuste perturbare pacem	lTNggNz
