Localisation	Id. source	Segment source	Segment cible	Id. cible
2.3.19	iwI6OrY	Etrossi non se deue mostrar tantlto el su estado	nec debet se sic excellentem ostendere ,	gXx6n0B
3.1.5	spBm4vX	e en los que turban la paz e el bue estado de los otros çibdadanos	et turbantes pacem et bonum statum aliorum ciuium .	a99bbaq
3.1.8	kE7VS9A	segunt su estado sea muy acabado conuietie de dar	secundum suum statum sit maxime perfectum ,	mwt4a55
3.1.10	wBhg6xq	quando cada vno se ha segunt su proporcion e segunt el su estado	quando quilibet se habet	vcF3WG5
3.1.11	hkErVWP	e el estado de los omes	et status hominum ,	khtg4Lo
3.1.13	pckPJ12	ꝑsonas faze a buen estado e paçifico dela çibdat e de los çibdadanos	ut innuit Philosophus 2 Polit’ videtur facere ad quietum	pPOq3uF
3.1.20	qp2Zuff	que tannian departidos estados de omes espeçialmente fallesçio	et specialiter	jpJwW27
3.2.1	b2KbQfo	que por el estado paçifico del pueblo	ut propter pacificum statum populi quae traduntur	sB7UVGS
3.2.2	oxsRIwI	segunt su estado	secundum suum statum , sic est aequale et rectum .	bTOg0XE
3.2.2	bT3AgHC	segunt su estado estonçe el prinçipado es derech e ygual .	secundum suum statum : | et tunc est rectus et aequalis :	g5TUsKv, fSqUUw0
3.2.2	dAXx6T4	segunt su estado	Sed si populus sic dominans non intendit bonum omnium secundum suum statum ,	oYG9SuQ
3.2.5	i26pvWM	que pudiere mouerse a procurar todo buen estado del regno	ideo omni cura qua poterit mouebitur ad procurandum bonum statum regni ,	keVtEpT
3.2.8	zZsQuYt	pues que as susi es much se puede turbar el buen estado e la paz dela çibdat	Valde ergo turbari potest tranquillus status | et pax ciuitatis	eA24PBO, q0kM2MQ
3.2.8	etc1avg	¶lo segundo el estado bueno dela çibdat	status tranquillus ciuitatis	pNievlo
3.2.9	dTyVCet	por los quales se puede guardar el buen estado del regno .	per quos bonus status regni conseruari potest ,	gYZ0hBN
3.2.9	emgcfyu	por los quales se deue guardar el buen estado vieren	et aliorum per quos bonus status regni conseruari habet ,	qUmFsyG
3.2.10	pZKXKTl	por los quales el buen estado del regno se puede guardar mas saluales	per quos bonus status regni conseruari potest ,	weYQYVE
3.2.10	zfhyw41	e el buen estado del regno	et bonus status regni ,	tSCSbj3
3.2.11	gRIpkUq	para penssar del estado del regno .		
3.2.12	kSZJ7kp	a njnguno en su estado mas esfuercas	non intendit quodlibet seruare in suo statu ,	rgWiRE2
3.2.13	kzPWOvD	que demada el estado dellos	et alios existentes in regno ut requirit eorum status ;	vJWDqqf
3.2.15	qf9rVzx	mas si el regnado fuere en estado de antiguedat	sed si regnum diu in statu perstiterit ,	m2Pgf68
3.2.15	yWcA9Hz	qual cosa corronpe el buen estado del regno		
3.2.15	bmxXHxa	fue meior guardado el buen estado del regno	bonus status regni ,	eo1sYwM
3.2.16	b8uvzC3	que el regno se en buen estado .	et utrum regnum oporteat esse in bono statu :	oNRuvkn
3.2.18	nhNUQuI	mar ala Real magestado das aquellas cosas		
3.2.18	xrlt45N	e buen amonestador e razonador por si .	et bene persuadere per se ,	meEhEZO
3.2.18	pbvl5iX	de que fabla el amonestador	et ex ipsis negotiis de quibus loquitur	tow4QZz
3.2.18	zTT7yN8	Et pues que assi es todo buen amonestador o razonador	Omnis ergo bene persuadens ,	kU3Md3z
3.2.18	tF2U2mG	que el que es buen amonestador e razonador	Itaque cum dictum sit quod qui bene persuadens ,	d45510b
3.2.19	lKQhYI8	e a buen estado del Rey e del pueblo	et ad bonum statum eius :	psQ4Bja
3.2.23	zNrzVEh	e el buen estado de los çibdadanos non podria estar	et bonus status ciuium	ikuO1Cp
3.3.6	xXjH02K	Lo primero para assechar e ascuchar el estado de los enemigos .	Primo ad explorandum inimicorum facta .	h6GXaOB
3.3.6	kwujEh7	que vayan e escuchar e a saber las condiciones e el estado delos enemigos	explorantes conditiones | et facta hostium .	xwARlp9, uVCaYOv
3.3.10	h6n6RhD	e el estado de muchos omnes es puesta		
3.3.10	gf1acrQ	e altos en el estado del cuerpo	proceri statura , scientes proiicere hastas	j9a0Oax
3.3.10	viu3pmJ	grande en su estado	procer statura ,	rcrjBDn
