Localisation	Id. source	Segment source	Segment cible	Id. cible
2.1.5	n50MaWz	mas que sin varon e sin mugnỉ e sin sennor e sin sieruo . ¶ La casa de que aqui fablamos non pueda ser conueniblemente	sine quibus congrue esse non potest . Quod vero sine viro et uxore , et domino et seruo ,	zLFcLKZ
2.1.5	nPbbPsG	Mas la comunidat del sennor e del sieruo es ordenada ala conseruaçique	quia communitas viri et uxoris ordinatur ad generationem , communitas vero domini	gXUWDo3
2.1.5	wnwI8DC	Mas que la comunidat del sennor e del sieruo sea por salud	Sed quod communitas domini | et serui sit propter salutem	dsj6kr4, eYThwGZ
2.1.5	qf4EbT7	conueiblemente sirue al sennor el sennor se salua	et alius debite seruit , dominus saluatur propter seruum ,	lbQavpw
2.1.5	eaRxivw	e el sieruo por el sennor	et seruus propter dominum ,	o7BWuMS
2.1.5	fxXfmS0	assi que vna casa les conuiene al sennor e al sieruo	ita quod idem expedit domino et seruo .	uBZVMWd
2.1.5	l8X932V	que sirua al sennor	ut seruiat domino :	nnidCFk
2.1.5	enazBQU	Ca aquel propreamente es sennor	Nam ille proprie est dominus ,	vRTyIlD
2.1.5	wCRA9nX	que sirua al sennor	ut seruiat domino :	lVpcZUR
2.1.5	bEWsgho	Por que naturalmente los sennores han mayor sabiduria	nam naturaliter domini vigent prudentia , et intellectu .	bJA4uQn
2.1.5	gNyzbiL	menester la comunidat del sennor e del sieruo	sic requiritur ibi communitas domini	lKIwW5T
2.1.5	yCJiHhZ	Mas si la comunidat del sennor e del sieruo en otra manera es establesçida para salud e conseruaçion	Utrum autem communitas domini	r3uDgPP
2.1.5	p8HVMc6	e el sieruo por el sennor	et in conseruationem , quam ex eo quod dominus saluatur propter seruum ,	cIzXXfm
2.1.5	yUrEZs5	La terçera el sennor	tertia dominus ,	mvNULrw
2.1.5	l5JkmHk	esso mesmo es sennor del sieruo o de los sieruos	est dominus serui ; uel seruorum ,	hKjME0x
2.1.6	wF2GfAn	e del sennor e del lieruo .	Sed tamen ,	tXla3FL
2.1.6	u42eG8X	e la comunidat del sennor e del sieruo	et domini et serui , quae est propter saluationem , faciunt domum primam . Sic ergo saluatio comparatur ad rem generatam :	bhXtWoU
2.1.6	wlTp5du	e del sennor	domini	y8Jn2R4
2.1.6	tvEOwb4	La otra del senor e del sieruo	et serui ,	loRz8dl
2.1.6	eKrNcrn	que es enssennoreador e ordenador segunt que el sennor deue ser antepuesto alos sieruos	secundum quod dominus praeest seruis . Viso ,	v5O2S9D
2.1.6	cJxCM21	¶ La quinta el sennor .	quinta dominus , sexta seruus .	tvZQLLK
2.1.6	oKKPNDD	que el uaron e el padre e el sennor nonbran vna perssona sola mente .	et dominus unam tantum personam nominant . | Nam ille idem ,	mCgpbn3, awJfFEG
2.1.7	fdXUoCv	e viene ante dela comunindat del sennor e del sieruo	et praecedit communitatem domini | et serui ,	n29yLjd, jBpOkwF
2.1.12	b9JY7bV	Mas vno se esforçara de enssennorear al otro	sed unus alteri ,	p3yn9wM
2.1.14	tkNDOMI	Mas alguon es dicho ser adelantado en sennorio real	et regali . Dicitur autem quis praeesse regali dominio ,	jx85DJF
2.1.14	jQulAKo	con razon ser sennor dela muger	quia debet ei praeesse	mjDaQiR
2.1.14	tcv8bfT	Mas el padre deue enssennorear alos fiion	Sed pater debet praeesse filiis	cxQ9Wch
2.1.14	wbVZaql	Ca enssennorear realmente es senoreat en toda manera	Nam praeesse regaliter est praeesse totaliter et secundum arbitrium :	fBJV8uE
2.1.14	ibRY4KO	mas enllennore ar çiuilmente es enssennorear	sed secundum quasdam conuentiones | et pacta . Rursus ,	nHQmDQv, iP4awuj
2.1.14	hH7iUFb	assi sennor qual les conuiene .	cum in tali regimine ciues sibi dominum eligant .	ua6RIiw
2.1.14	e0Xf5wH	Otrossi el sennorio del padre	dominium paternale magis est secundum naturam ,	jh4vMCl
2.1.14	i36JE7M	Et por ende el sennorio del padre es dicho	Dicitur dominium paternale esse plus	uiLdGyl
2.1.14	p1ll7hu	que el sennorio matrimoinal .	quam coniugale :	dHUjWn7
2.1.14	qZAnenA	Ca el padre assi deue enssennorear alos fijes	Nam pater sic debet praeesse filiis ,	kHg1IKE
2.1.15	lqXOj0l	por el qual el sennor enssennorea alos sieruos .	quo praeest dominus seruis .	uLKKSNj
2.1.15	b5qAVfP	por que entre los barbaros non era ninguno natrealmente sennor	quia inter Barbaros nullus est naturaliter principans ,	uG8zOOh
2.2.1	eHiiLNl	e dela muger e del sennor	et domini	rzW18am
2.2.1	jpE5U6r	e deuen enssennorear a ellos	et conseruant :	tw1gyJg
2.2.1	cLBlQfo	Conuiene a cada vn sennor	decet | quemlibet dominantem ,	fw6pNU9, w9rn7R9
2.2.1	gQHWyCL	que ha sennorio sobre otro de ser muy cuydadoso	et praeeminentem solicitari ,	kzzT6bu
2.2.1	o6WotBo	que es sennor sobre todas las cosas		
2.2.2	f7lrtwZ	e en algun sennorio	et in aliquo dominio ,	iiybUuQ
2.2.2	tjNgjkf	que deuen auer el prinçipado e el senorio en el regno	qui debent habere principatum et dominium in regno ;	xQsqOtr
2.2.3	xUrZQiC	non deue ninguno ensennorear sinplemente	quia uxori ( ut in praehabitis tangebatur ) non quis debet praeesse simpliciter ex arbitrio ,	q558S0f
2.2.3	eNziXZW	mas deue enssennorear la segunt	sed ei praeesse debet	aa2HUKm
2.2.3	kvLTAZg	que el uaron deue ensennorear ala mug̃	virum praeesse mulieri ,	oKzzQJG
2.2.3	v24FKja	e assennorear de vna manera	tamen eodem modo principandi :	y2kDFf7
2.2.3	aoB5bYj	Mas ala muger deue enssennorear çibdadana niete	sed mulieri quidem politice , natis autem regaliter . Tertium autem regimen quod est in domo ,	sO8aIR1
2.2.3	uaXB4mh	Ca si el padre deue enssennorear alos fiios realmente	Nam si pater debet praeesse filiis regaliter	aYCcbR0
2.2.3	hNKfFT5	Ca el senor enssennorea alos sieruos	quo regendi sunt serui . Nam dominus praeest seruis propter bonum proprium ,	yCQcDJ9
2.2.3	gZNQ2bQ	e non çibdadanamente non entender enssennorear el bien de los sieruos	praeesse aliquibus dominatiue , | non intendere bonum ipsorum ,	sMIzcme, wGBJDda
2.2.3	lfHODfv	Empero el padre deue enssennorear alos fuos	pater tamen debet praeesse filiis propter bonum ipsorum filiorum .	d6uncFY
2.2.3	eK2miIM	que el padre deue enssennorear alos fiios	patet quod filiis debet	xmJmUPi
2.2.3	dUOpdmk	por su bien del sennor ¶	quis praeest propter bonum proprium .	zLU1Jm3
2.2.7	eB875PA	Ca assi conmodicho es de suso ninguno non es dich̃ sennor naturalmente	Nam ( ut superius dicebatur ) nullus est naturaliter dominus ,	sl3uj1b
2.2.7	ejxu8BM	por que puedan enssennorear mas sabiamente	quanto decet eos intelligentiores	jJCoL7g
2.2.7	ni7ADIO	quando son puestos en algun sennorio non tiraniçen	et Principum cum ponuntur in aliquo dominio tyrannizent ,	m4moPAo
2.2.8	w7R1BfD	e de enssennorear al pueblo el qual pueblo non puede entender	inter gentes et dominari populo , | qui non potest percipere	rH6M0ZW, rYAMU52
2.2.8	kH7Kqdo	entre las quales la methaphisica tiene sennorio .	inter quas Metaphysica primatum tenet . Amplias Theologia ,	sHKqSqw
2.2.8	fadeVj6	que es prinçipalmente de dios es sennora de todas las otras sçiençias humanales .	quae principaliter est de Deo ,	sQrRvQO
2.2.8	apEoXIb	assi conmodicho es de suso tienen sennorio entre todos los sabios	inter scientias humanitus inuentas metaphysica primatum tenet . Post hos quidem honorari debent naturales Philosophi :	l4IOw3r
2.2.8	fk5RVkR	assi es si conuiene de saber la sçiençia moral a aquellos que dessean enssennorear	Sic ergo morale negocium scire expedit ab iis | qui cupiunt principari :	euiieKw, fX2TWNe
2.2.8	cpmkGq0	en qual manera de una enssennorear	qualiter debeat principari ,	yYSiR9M
2.2.10	eQPLfvD	e de enssennorear	qui debent principari	auz5YSx
2.2.17	i0k0dDw	les que son dignos de enssennorear	quod digni sint dominari ,	oxfraYS
2.2.17	u5wRiGX	quando venieren ahedat acabada sean sennores . Et por ende ellos deuen mientra son enla hedat dela mançebia	quia cum filii venerint ad aetatem perfectam futuri sunt dominari :	eiPuB28
2.2.18	kdUJvuC	e generalmente todo sennor del pueblo commo quier que en lidiando e en tomando armas non vala	licet in bellando et in assumendo arma quasi non plus valeat quam unus homo ,	z1DCqbM
2.3.1	apHLFhH	que es senor dela casa aquien parte nesçe gouernar la casa	cuius est domum gubernare debite solicitetur	u4ZAKbA
2.3.2	twFWr4o	e los sennores hen menester sieruos	et domini indigent seruis et ministris ,	fC5lIO9
2.3.2	dhNJ8HG	que ellas por si se ponian ante los sennores	quod spontanee se ingerebant diuinis obsequiis :	bMlwiAT
2.3.2	qmet5a3	por si por ende los sennores	sed quia non sic est , organa inanimata a se ipsis moueri non possunt . Ideo domini	wGFytJU
2.3.2	f1KsEUZ	Mas las cosas mas altas en cada vn negoçio son los maestros e los gouernadores e los sennores .	et domini :	pEvjlv7
2.3.5	ibo8gGK	assi commo contra aquellas de quena tra ᷑almente deue ser sennor .	tanquam contra ea quibus naturaliter dominabitur .	mv2PyMo
2.3.5	eIjL6UX	e por ende el sennorio delas cosas de fuera es en algua manera natural al omne .	Habere ergo dominium rerum exteriorum est | quodammodo homini naturale :	cGPGZLu, dprT5nJ
2.3.5	vf6P7Gh	e sennorio de algers cosas de fuera		
2.3.7	ayO58t7	e las ordeno a vso e añro sennorio .	quod natura dedit nobis talia , ordinauit enim ea ad usum	eOTTIw8
2.3.13	hIhcdaJ	que algunos fuessen sennores	nisi naturale esset aliquos principari	e32W6N5
2.3.13	t7KqTd6	Et pues que assi es algunos son natraalmente sieruos e alguas naturalmente senores ¶	Sunt ergo aliqui naturaliter domini ,	bbMcI3y
2.3.13	nNLM0Ql	e enla çibdat bien ordenadlos sabios deuen enssennorear	et corpus obedit : sic in politia bene ordinata sapientes debent dominari ,	ldOh8eb
2.3.13	qcWs2nj	que los que no son sabios son mas sennores	Contingit tamen aliquando magis dominari ignorantes ,	xaS70I2
2.3.14	cMSG8YU	Ca conuiene que el sennor	Prima congruitas sic patet :	zbpvxdb
2.3.14	hcyWJz6	assi que digamos que algunos son sennores	ut dicamus aliquos dominari ,	x9QuL0f
2.3.14	q67i94x	que los sabios e los bueons sean sennores		
2.3.14	rCGi5gu	non fazen sennorio natural sinplemente .	non faciunt dominium simpliciter naturale ,	aYhjm9o
2.3.14	wWJtxPn	Mas mas fazen sennorio legal e positiuo	sed magis faciunt ipsum legale et positiuum .	o4yfxo0
2.3.14	eJSKGdg	assi commo en fortaleza o en poderio ciuil deue enssennorear	ut in fortitudine , | vel in ciuili potentia ,	asaixJs, cKmGDLf
2.3.15	mqDVFHP	e los sennorios son malos	nam ignoratis priuatim bonis animae ,	j3tZB9Z
2.3.15	evpy00h	que han estos seruientestales al sennor ¶	quam habent	uEtmwZA
2.3.16	lELpqP8	nin amenguen los derechs de los sennores . enpero son engannados e menguados en ssi por non lo entender ¶ Et pues que assi es las condiconnes de los seruientes deuen ser tales	tamen et defraudantur . | Conditio ergo ministrantium esse debet ,	u8M7ksr, kGRpsMr
2.3.19	b7URBpM	assi conuiene alos sermient s̃ de los sennores de ser curiales	esse iustos legales , | sic decet ministros dominorum	alrIf0H, wKiVuRk
2.3.19	kIRIfy0	e generalmente todos los sennores		
2.3.19	ubozviG	ca non conuiene a grandes sennores	non decet magnos dominos , nec Reges et Principes .	rhIhEHH
2.3.19	wmLoKhm	que es en qual manera han de beuir los sennores con sus ofiçiales	videlicet qualiter cum ipsis sit conuersandum .	ldfmYCk
3.1.4	qHNmiDh	e de su muger e de sennor e de sieruo	sunt quid naturale : constat enim domus ex communitate viri et uxoris , domini , et serui , patris	oQLFedt
3.1.6	gHbPWO9	Et por que mas ligeramente sennoreasse sobre ellos	et ut facilius eis dominaretur ,	wakdnVL
3.1.6	ovEJPt8	assi como si alguno quisiesse senorear alguna çibdat	ut si quis dominans alicui ciuitati per tyrannidem	p2ydXeP
3.1.8	hu22VBm	La quarta por conparaçion alos sennores e alos subditos .	per comparationem ad principantes et subiectos . Quinta per comparationem	hTbdHji
3.1.8	rpbZsTB	a algun prinçipe o algun sennor	ad aliquem principantem | vel dominantem ,	rgpScBz, imCJDVY
3.1.11	mR5sZVC	quanto al sennorio .		
3.1.11	fsMY089	quanto al sennorio .	quantum ad dominum :	tnwNs1d
3.1.11	sv1np7h	ca cada vn sennor de sus bienes propreos aura mayor acuçia de aquellos bienes	nam quilibet dominans bonis propriis adhibebit debitam diligentiam circa illa .	oQd4qbb
3.1.11	mOZ5YJP	quanto al sennorio .	quia licet quilibet haberet propria bona quantum ad dominium ,	nzxXAUg
3.1.13	ozm1oOr	por cada vn sennorio o por cada vn maestradgo o por cada vn ofiçio	vel pro quolibet magistratu , | siue pro qualibet praepositura .	qa3VHP7, xudAeEN
3.1.18	uRAYNab	e por el sennorio delas cosas de fuera	et dominium exteriorum rerum :	qB2sKes
3.2.2	tHO7Vxt	que quiere dezer sennorio de buenos	et politia sunt principatus boni :	aVXy1DD
3.2.2	w1flb47	La thirama que quiere dezer sennorio malo	tyrannides ,	nRGZrLM
3.2.2	eHUbP00	e la obligaçia que quiere dezer sennorio duro .	oligarchia ,	w8D5T3D
3.2.2	loTAkP8	assi es sennorio ygual e derech̃ .	secundum suum statum , sic est aequale et rectum .	bTOg0XE
3.2.2	iP1F7t5	e estonçe es dicho tal sennorio monarch̃ia o e egno	tunc dicitur Monarchia siue Regnum :	dIk1WgO
3.2.2	fNB8BkG	que alguna çibdat non es gouernada por vn sennor	aliquam non regi uno aliquo dominante ,	d8qj0oY
3.2.2	wojwQEd	tan del sennorio de po cos vno derecho	Consurgit igitur duplex principatus ex dominio paucorum :	p9F5sMH
3.2.2	aKUtIkH	ca maguera sienpre llamen ally alguna potespado algun sennor	Licet enim semper ibi adnotetur potestas , | vel dominus aliquis ,	zayJAQ9, xPmm70X
3.2.2	crFsKaP	que aquel que es llamado sennor	quam dominus adnotatus ,	rvuOo7J
3.2.2	sqVodzU	los quales establesçimientos non puede passar el sennor	quae non licet dominium transgredi .	zmKauTp
3.2.3	tYQxbNW	por vn sennor	siue prouinciam regi uno ,	d0C0Ldr
3.2.3	jXgDNhX	que si fuere vno lo lo el que enssennoreaua aura mayor paz en la çibdat	ergo si solus unus principaretur | inter eos ,	nytit0C, qjiTl5E
3.2.3	tdH9943	que es en muchs prinçipantes fuesse ayuntado en vn prinçipante e vn sennor mas fuerte seria .	quae est in pluribus principantibus , congregaretur in uno Principe , efficacior esset ;	tRHR8rm
3.2.4	tgkFrn0	e por ende meior es que muchs en ssennor	melius est ergo dominari plures ,	oXSs8Ye
3.2.4	fxw6OZm	que el ssennorio de muchos es	dominium plurium esse comendabilius dominio unius ,	qtGZqBl
3.2.4	o2YkpRs	que el ssennorio de vno	dum tamen utrunque sit rectum ,	gxwvzid
3.2.4	v5vegDR	Puesto que amos los ssennorios sean derechs	dum tamen utrunque sit rectum ,	gxwvzid
3.2.4	smma8jC	si el sennorio de muchos en tanto es derecho e digno	Quare si dominari plures in tantum est rectum et dignum ,	uhDJO1m
3.2.4	rhUc5Yv	en quanto ellos tienen logar de vno el sennorio de vno es meior e fazer tal monarchia de vno	inquantum tenent locum unius : | dominari unum et facere monarchiam ,	bNVt5g1, mrBWRFw
3.2.4	av844eX	e segut derech sennorio meior es que sea vn sennor	secundum rectum dominium melius est dominari unum ,	dcAqcUR
3.2.4	obdP5sh	Por ende si fuere la monarchia e el sennorio	ideo si fiat monarchia | et dominetur unus Princeps	rqxWFrY, qSvJIvn
3.2.4	cxyRJCL	ca si el Rey dessea enssennorear	nam si Rex recte dominari desiderat ,	zxk41lO
3.2.4	iFwvUBD	que vno tal sea sennor	talem ergo dominari non esset melius quam plures :	kTzPXQz
3.2.4	mgV6iKK	ante el su sennor seria muy malo .	immo pessimum esset eius dominium ,	yAyaBXy
3.2.4	dmjbncg	e el tal sennorio es prinçipado muy malo .	et ut infra planius ostendetur ) tyrannis est pessimus principatus .	tbcg8LE
3.2.5	wDP6q9O	que duda si es meior de el tablesçer el sennor	dubitare videtur , | an melius sit constituere dominium arte ,	xAapfLc, e9q3OAo
3.2.5	zmflnFF	e el mas sabio sera puesto en el sennorio	eo quod praeficietur melior et industrior .	zJHXYcf
3.2.5	oFMKDPa	e faze el sennorio	efficit quasi dominium naturale . Litigia enim sedat ,	npFFsOj
3.2.5	zywmSzl	que el ssennorio sea natural .	etiam hoc dominium naturale ,	fbRk3Ib
3.2.5	otl9aNk	de determinar el linage donde ha de ser tomado el sennor .	ex qua praeficiendus est dominus ,	nSNvt8H
3.2.5	hKF0ztz	e auer el senorio .		
3.2.5	nUSs0cP	do el sennorio viene por hedamiento	si non determinetur quae persona in illa prosapia debeat principari . Talem autem determinare personam , difficultatem non habet :	btYB9Gv
3.2.5	jyCfyHn	que muchs males nasçen enlas çibdades e en los regnos do non ay algun sennor natural ca contesçe	ea aliquando diu carere gubernatore ,	e0UzNcK
3.2.6	sPWnMDf	e auerguamente los Reyes eran establesçidos enlos sennorios	quod antiquitus Reges a triplici excessu constituebantur .	jwtOmWI
3.2.6	sSZ9l9h	e dessean de los auer por sennores	et optat eos habere in dominos . Inde est quod antiquitus plures sic praeficiebantur in Reges .	bW54qjt
3.2.6	oObp1ge	e por ende antiguamente los mas de los sennores fueron tomados en Reyes .	et optat eos habere in dominos . Inde est quod antiquitus plures sic praeficiebantur in Reges .	bW54qjt
3.2.6	qWLMdEv	mas la tirania es sennorio tuerto e malo . Et pues que	tyrannis vero est dominium peruersum .	hZmDPwK
3.2.7	xG5OkQz	por razon que tal sennorio mucho se arriedra dela entençion del bien comun .	Prima sumitur ex eo quod tale dominium maxime recedit | ab intentione communis boni .	j7RvKXZ, ddlYHqs
3.2.7	mT4mFzM	La segunda se toma por razon que tal sennorio es muchodes natural ¶	Secunda , | ex eo quod est maxime innaturale .	bcngA0X, vKVCdCx
3.2.7	qnpXSjq	que tal sennor auer prinçipado es	est quasi principari multitudinem ,	wuh0OtP
3.2.7	mkY0guq	por razon que tal sennorio es muy desnatural	Nam illa est naturalis operatio erga aliquid ,	vXmn0sr
3.2.7	wQbdeuO	por que quanto el sennorio de alguon ses	magis	jkfSJh6
3.2.7	qCJwOeX	ca si el sennor ha la entençion derecha estonçe es Rey	nam si monarchia habet intentionem rectam ,	ldVqOjj
3.2.7	yXPidQR	por que por tal sennorio son enbargados grandes bienes de los çibdadanos .	ex eo quod per tale dominium impediuntur maxima bona ipsorum ciuium .	ptiuU96
3.2.7	ezIP4vj	de non enssennorear con sennorio de tirania	ne principentur principatu tyrannico ,	omP3GcD
3.2.7	sM6200D	quanto peor es el su sennorio	quanto peiori dominio principatur : quare si omnem diligentiam adhibere debet Rex	oTzoS3F
3.2.7	gLaM94X	de non enssennorear con señorio de tirania	ne dominetur | per tyrannidem	ommJ2Bz, dtVStMq
3.2.8	u4gjFCg	si el sennor del regno tirare el estudio	si dominator regni non promoueat studium ,	qep5gKl
3.2.9	v4wK9Kd	tomando sennorio ageno	si huiusmodi multitudo ciuilis potentiae acquisita sit per usurpationem	fjzwZ96
3.2.10	fLKypJT	de se mantener en su sennorio .	tyrannus se in suo dominio praeseruare .	pMcD7gd
3.2.11	jq6GXmM	e por ende es que los sennores algunan cosa toman delas cautelas de los Reyes	Inde est ergo quod dominantes aliquid participant | de cautelis regiis ,	gYutPGf, vFF7T4E
3.2.11	zKBIctn	e tanto meior es el sennorio	et tanto est melius dominium ,	hFqrIec
3.2.12	sJfKcr1	par su bien propio es llamado sennorio	Si vero propter bonum proprium ,	n0JqUDb
3.2.12	glTdNMS	e este sennorio tal es llamado tyrama .	est peruersus , | et vocatur tyrannis .	dvVlzi9, tA0yorq
3.2.12	pAKeTkf	por que son buenos e uirtuosos este sennorio es derech	et dominentur | quia boni et virtuosi ,	tDi4rp2, ge9Dl7V
3.2.12	jDIei4z	Mas si enssennorear en pocos	et vocatur aristocratia siue principatus bonorum . Si vero dominentur non quia boni ,	avEhxzI
3.2.12	cojm2dc	conmo de los otros es senorio derech		
3.2.12	mSZsToc	es sennorio corrupto	est principatus corruptus ,	zg49GHH
3.2.12	m7VH186	e tal sennorio es llamado de mocraçia	et vocatur Democratia ,	n8xbQUW
3.2.12	rD7qwXu	e el sennorio corrupto de los ricos .	quod idem est quod quasi peruersio et corruptio populi . Tyrannis vero corruptus principatus diuitum ,	h9A3CYT
3.2.12	kvR0lVN	Et el sennorio malo del pueblo son tres señorios muy malos .	et iniquum dominium populi , sunt regimina peruersa . Tyrannis	l99NFs4
3.2.12	jVbQaUs	Enpero la tyrania es peor sennorio	et iniquum dominium populi , sunt regimina peruersa . Tyrannis	l99NFs4
3.2.12	vuw5roV	qual quier cosa de maldat es en el mal sennorio de los ricos	quicquid peruersitatis est aliquo principatu diuitum ,	gjAtqOm
3.2.12	cdBHY73	por que pueda mas enssennorear	ut magis principari possit ,	kutui5g
3.2.14	cmv1zHK	por que sea corrun pido el su sennorio	Quare cum a iustitia receditur ,	yRzyfXK
3.2.14	gvMgoG0	si quieren durar en su sennorio mucho deuen escusar	si volunt suum durare dominium , | summe cauere debent	joNmFWD, e3MC4Xw
3.2.14	w63xScj	ca quanto mas poco tiranzar en tanto mas dura el su sennorio ¶	quia quanto remissius tyrannizabunt , | tanto durabilius principabuntur .	mG8NKew, wkQYd0b
