Localisation	Id. source	Segment source	Segment cible	Id. cible
2.3.18	mCgcL7b	Et por ende cosa conueinble es que los nobles por linage sean nobles por costunbres	decens est nobiles genere esse nobiles | secundum mores .	n3nQtAR, uHnpA0e
3.1.2	ePYdUE2	que han ser conplido segunt su natura e su linage	quae secundum suam speciem habent esse completum .	aPKBZyi
3.1.3	xJPQWgb	e sin ley commo las aues todos estos linages de oms son maldichos	Aliqui autem sunt tantae perfectionis ,	eEnxLA1
3.1.9	lPCGIWy	assi commo aquel que viene de su linage	qui sunt ex duobus fratribus nati ) alius vero diligit ipsum tanquam contribuelem idest tanquam natum ex eadem tribu ,	gvo1Ipo
3.1.19	n66l5ro	que tannian alguons linages de personas dezimos	Quinto de modo iudicandi . Sexto et ultimo statuit quasdam leges tangentes diuersa genera personarum . Hippodamus autem statuens suam politiam ,	hR7u8HK
3.1.19	ltyix58	Et para estas tres cosas siruen los tres linages sobredichos de los uarones	Ad haec enim tria deseruiunt praedicta tria genera virorum .	jfPeo11
3.1.19	cthYDCz	Lo quarto se entremetio el dicho philosofo del departimiento de aquellos que iudgan ca dize que dos deuian ser los linages de los iudgadores	Quarto intromisit se de distinctione iudicantium . | Dicebat enim debere esse duo genera iudicantium ,	vGIna6e, ucvQKCF
3.1.19	iHZhUxh	que tannian a algunos linages de personas	tangentes diuersa personarum genera .	xEq9tMb
3.1.20	buRStOj	que el establesçio tanniendo departidos linages de perssonas .	quem statuit , tangentes diuersa genera personatum . Primo enim dictus Phil’ deferre fecit statuendo impossibilia .	wSktQjJ
3.2.2	xrhHCae	departe el philosofo seys linaies de prinçipados	Tertio Politicorum distinguit Philosophus sex modos principantium ,	g96FRSs
3.2.5	zFMezqd	e el linage		
3.2.5	otl9aNk	de determinar el linage donde ha de ser tomado el sennor .	ex qua praeficiendus est dominus ,	nSNvt8H
3.2.5	pqVG5hs	de qual linage ha de ser tomado el Rey	et lites ,	nj7ACbQ
3.2.5	ooGGyvq	en qual linage deua ser prinçipe	si ignoretur ex qua prosapia assumendus sit Rex : sic etiam litigia oriuntur ,	kglvQnm
3.2.5	x4moZZJ	ca segunt el linage del patente		
3.2.16	aKqMc5M	quantos son los linages	et distinximus quot sunt genera principatus ,	b8bXzBC
3.2.25	sGRE0RS	mas es comuna todo el humanal linage Et pues que assi es deste derecho ssallen	quod non est commune animalibus aliis : sed commune est omni humano generi .	dmBVU8f
3.2.25	lsF9Fke	el qual derecho esppreo solamente al linage humanal .	quod est proprium soli humano generi .	xWWwpA5
3.2.32	vWtsGiD	Et era propreo al humanal linage	et erat proprium humano generi :	bzWiMgn
3.2.32	l0nibsI	e de alto linage .	Nam regnum supra ciuitatem videtur addere multitudinem nobilium et ingenuorum . Est enim ciuitas pars regni ;	zwLnFXs
3.2.32	vG8kSvc	que si abondasse en riquezas o en nobleza de linage	quam si abundaret in diuitiis , | vel in nobilitate generis ,	vgfV7qN, mnkb8Df
3.2.32	bDKOPD8	que aquellos que han nobleza de linage	quam habentes nobilitatem generis , ciuilem potentiam , et multitudinem ipsorum bonorum exteriorum .	exCgKrw
3.3.5	yMVAghv	Ca entre todas las gentes el linage de los rusticos	Nam inter ceteras gentes ruralium gens videtur esse crudelius .	gziKBnb
